,text,category
2475,"RT @GustavoMazy: @LosChistes feliz aniversario de un año en twitter! //Cierto, estamos cumpliendo UN AÑO, GRACIAS a todos!",0
2476,"Lo que has oído de mí, podría ser cierto o tan falso como la persona que te lo ha contando.",0
2477,"Los amigos nunca entienden el significado de "" Mirá DISIMULADAMENTE ",0
2478,-Hoy voy a hacer un gran cambio en mi vida - ¿Cual? -Voy a dormir con la almohada... del otro lado de la cama,0
2479,Yo uso la cartulina para: (✗) Mis exposiciones (✗) Un lindo cartel en la clase (✓) Enrollarla y pegarle a mis compañeros en la cabeza.,0
2480,"Tengo ganas de que pase algo, algo místico, algo que cambie el rumbo de mi vida, pero que me haga feliz.",0
2481,"Si no terminas con ganas de matar a alguien, no stalkeaste bien.",0
2482,RT @KlipXtreme:  Cantar en voz alta la canción que suena en tus audífonos en pleno autobús,1
2483,Me encanta despertarme y darme cuenta que puedo seguir durmiendo.,0
2484,ORDENAR es igual a tirar todo objeto desordenado en algún lugar donde se note menos.,0
2485,- ¿Tan bonita y fumando? - ¿Tan feo y respirando?,1
2486,"@MisakiMisaKuchi Pues mira, Si, Admito, Lloré cuando me vi esa pelicula, pero que Gracia hay en poner un perro y uno ver como envejese y...",0
2487,"- ¿Cómo te fue en el parto? - ¡Terrible! - ¿Duele mucho? -Ah eso también, pero en el hospital no había Wi-Fi :(",1
2488,La mala ortografía es una enfermedad de transmisión textual,1
2489,"-Jaimito, ¿De que país son Los Mayas? -De mayami profesora",1
2490,"- ¿Ya llegaste? -No, te vine a avisar que me falta una cuadra",1
2491,—¿Con quien andas? —Con sueño.,1
2492,Tener una risa delicada que se escucha a 4 cuadras,0
2493,Siempre quise tirarle un diccionario a alguien en la cabeza y decirle: Las palabras duelen.,1
2494,"¿Soy el único que cuando se despierta de un sueño, y no puede volver a soñar eso, cierra los ojos y se imagina lo que continúa?.",0
2495,-¿Estás resfiada? -Do :(,1
2496,"Típico: El ""no se lo cuentes a nadie"" no incluye a los/as mejores amigos/as.",0
2497,"Angel de la Guarda, quiero compañía, una lady pa la noche y otra para el día, que no me desampare y tiremos todo el día! by @afdezcano",0
2498,"¿Los mejores tríos? Viernes, Sabado y Domingo.  Diciembre, Enero y Febrero.",0
2499,Admiro mi capacidad de sorportar gente que merece una patada en la cara.,0
2500,- No tengo estudios. No tengo experiencia laboral. No tengo idiomas. No tengo vehículo propio. - Ya le llamaremos. - No tengo teléfono.,1
2501,"Era tan borracho, tan borracho, que le decían ""genio"", porque aparecía cada vez que destapaban una botella.  ",1
2502,"RT @dianadagostino_: ""Cuanto más alto coloque el hombre su meta, tanto más crecerá."" -Schiller",0
2503,"-Señora, perdimos a su hijo en la operación –Nooo, ¡no puede ser! -JAJAJA no sea llorona, ya lo encontramos, estaba en el baño",1
2504,-¿Mamá puedo salir? -¿A dónde? ¿Cuándo? ¿A qué hora? ¿Por qué? ¿Con quién? ¿Para qué? ¿Qué vas a hacer? ¿Te estas drogando verdad?,0
2505,-Mamá en la escuela me dicen machista... -¿Quienes hijo? -Esas perras que creen que por que tienen boca pueden opinar! ,1
2506,"Qué tiempos aquellos cuando en primaria los del ""A"" y los del ""B"" se odiaban a muerte.",0
2507,Hay siestas que cuando me despierto no sé si mirar la hora o el calendario.,1
2508,Me besas en el cuello y PUMMMMMM adiós autocontrol,0
2509,"-Me vuelves a decir gorda y te dejo..  -No mi amor, piensa en el bebé...!!!  -¿Cuál bebé?  -Ah, ¿no estas embarazada?",1
2510,"Soy de ese 99,9999% de alumnos que muerde las tapas de los bolígrafos.",0
2511,"—Huele rico tu perfume, ¿qué marca es? —Hugo. —¿Boss? —¡¿Woody?! ¿Cómo estás? —Bien, aquí esperando para grabar Toy Story 4.",1
2512,"Conozco a una mujer tan fea, que cada vez que le dan Follow, sale la ballena de twitter!",1
2513,"Cuando tuiteo con menos de un 3% de batería, me siento como un músico del Titanic.",1
2514,"—911, ¿Cual es su emergencia? —Creo que me estoy enamorando —Mantenga la calma, no la mire a los ojos de nuevo, o lo perderemos. ",1
2515,Escuchar una historia de alguien y pensar: “deja de mentir”,0
2516,Típico : Escribir rápido la Contraseña para que no la vean y sin darte cuenta la escribes en usuario.,1
2517,- ¿Estás estudiando? -SI MAMÁ... Y twitteando. Y escuchando música. Y mirando la pared. Y riéndome sola,1
2518,Ver a tus amigos y pensar: “cuando los conocí parecían normales”,0
2519,"""Si no saludaste a un avión, cuando eras pequeño/a… No tuviste infancia.""",0
2520, Matar a Justin Bieber RT Si tu tambien has querido hacerlo.,0
2521,Hoy párese que fuera domingo.,0
2522,"Quizás cupido me flecho con un pan, por eso amo comer.",1
2523,Soy la oveja con hambre y sueño de la familia.,0
2524,"Típico: No saber tu número y tenerlo agregado como ""Yo"".",1
2525,Típico: Se te ocurren los mejores insultos después que se acaba la pelea.,1
2526,"Oye princeso, levanta la cabeza, se te cae la corona . Eres mucho gerber para esa bebecita . ",0
2527,Mamá... En la escuela me dicen espiritista... ¡¡Mamáaaaa!! ¡¡¡si estas aquí por favor manifiestateeeeee...!!!.,1
2528,En la escuela ‘‘haré la tarea en la casa’’ En la casa ‘‘ haré la tarea en la escuela’’,0
2529,"Un policía me paró y me dijo: ""¿Sabe por qué la estoy siguiendo?"" Y le dije: ""Porque mis tweets son graciosos"" Reímos de camino a la cárcel.",1
2530,"-Aló, llamo para informar que mi hijo Jaimito no asistirá a clases xq está enfermo -Ah si? y quien habla? -MI PAPÁ! ",1
2531,"@PitufoFilosofon  Me despierten, Que hablen de mi a mis espaldas, Que me obliguen a hacer algo, mejor dicho, todo me Emputa.",0
2532,"AÑO 2030 ""Si no bloqueaste a tu Ex, no tuviste infancia"".",1
2533,"-Kiko, ¿a cuándo hierve el agua? -A 90 grados. Interrumpe el Chavo: -¡Qué burro!, lo que hierve a 90 grados es el ángulo recto",1
2534,RT @EdwinRobles7: @A_reirse celebrar al mejor estilo con ''CHISTES'',0
2535,"*Examen* —¡Pssss! —... —¡Pssss! —¿Qué? —Dime la 7. —No me la sé. —Si has puesto 6 líneas, cabrón... —Me la he inventado.",1
2536,"Que tu mama te tire un zapato, no te de, reírte y correr para protegerte.",0
2537,"Yo parezco normal, hasta que entro en confianza.",1
2538,- ¡No estaba tan borracho! -Que no... Aplastaste a mi tortuga gritando: ¡Soy Mario Bros!,1
2539,"-Oye, anoche mi esposa y yo hicimos el 96 -¿No sería el 69? -Es que estabamos enojados... by @hustlergs ",1
2540,Ignorar es responder con inteligencia.,0
2541,RT @NewBirdVe: ¡¡Si eres uno de nuestros primeros 1000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡¡¡Dano ...,0
2542,"- ¿Qué pasó con tu ex? -Cambiemos de tema -Ok, ¿ya tenes el dinero que me debes? -Ayer me hablo y me dijo que quería volver...",1
2543,"Cada vez que me emborracho mi mujer se pone HISTÓRICA -¿Será HISTÉRICA  -No, HISTÓRICA, porque me recuerda que no tengo que tomar...",1
2544,"—Amor, ¿lucharías contra un tigre por mí?

—No, podría morir.

—¿Entonces me dejarías ver tu celular?

—¿Qué tan grande esta ese puto tigre?",1
2545,"Nunca discutas con un imbécil, te hará descender a su nivel y allí te ganará por experiencia.",0
2546,"Las mujeres quieren a alguien que las proteja y las haga reír, algo así como un payaso ninja...",1
2547,-Hija ¿qué significa ese preservativo que esta en tu cama? -Que no vas a ser abuela  JAJAJAJA,1
2548,"Cómo funciona la escuela: 2+2=4
Tarea: 2+4+2=8.
Examen: Maria tenía 2 manzanas.
Se come una y le da una a un amigo. Calcula la masa del Sol.",1
2549,"Nunca digas ""De esta agua no beberé""... porque el camino es largo y te puede dar sed. BUEN DIA",0
2550,"Me acabo de dar cuenta que la palabra ""reconocer"" es igual al revés...",1
2551,"Facebook: Solicitud (1): Láá bèBïThâ heÊrm0ozîîtåw: ? Eliminar solicitud, bloquear, denunciar, llamar a un exorcista, llamar sicarios.",1
2552,"Cuando te dicen ""sin ofender"" prepárate para ser ofendido.",0
2553,Mirar a una persona con pecas y preguntarte que dibujo saldría si unieras todos los puntos.,1
2554,Tener el don de salir mal en todas las fotos.,1
2555,"—Oye, ¿qué haces? —Viendo Animal Planet. —¿Qué ves? —Un documental de perros. —¿Y de qué trata? —¡DE MONOS PENDEJO, DE MONOS!",1
2556,"El que empieza soplando nucas, termina mordiendo almohadas. ",1
2557,"Odio cuando estoy a punto de abrazar a alguien muy sexy, y mi cara pega en el espejo.",1
2558,"Un tipo entra en una veterinaria: - ¿Tiene veneno para ratas? -Sí, ¿Va a llevar? - ¡No, voy a traer a los ratones para que coman acá!",1
2559,"— ¿Le interesaría escuchar la palabra de Dios? — No gracias, en esta casa creemos en la evolución. — ¿Darwin? — No, Pokémon.",1
2560,Hermanos de verdad son los que te ven mal y te preguntan: ¿a quien hay que pegarle?,0
2561,@PitufoFilosofon — ¿Tienes novio? — NoOh Y ThuUxX? — Ya veo por que no tienes,1
2562,"¡Abuelita, abuelita! ¿Me muestras el pie que papá dice que tienes en el cementerio? ",1
2563,Dejar para mañana lo que ayer deje para hoy,0
2564,¿No te ha pasado que quieres a alguien tanto que hasta te duele?,0
2565,"-Deme una caja de ácido acetilsalicílico, por favor - ¿De aspirinas? -Si eso, es que nunca me acuerdo del nombre.",1
2566,Te amo. ¿Pero por qué? ¿Yo qué te hice?,1
2567,A N T E S: se rompían cartas y fotos… A H O R A: te eliminan y bloquean en Twitter y Facebook!,0
2568,"Si es bajita, es tierna.
Si es bajita, enamora.
Si es bajita, es linda.
Si es bajita; es todo.",0
2569,"Una cara y cuerpo bonito, no funciona si no va acompañada de una cabeza inteligente.",0
2570,Ese sentimiento de traición cuando una amiga se lleva bien con una persona que te cae mal,0
2571,¿Por qué algunas mujeres usan calzones floreados? En memoria de todos los miembros que han sido enterrados allí by @JoViRosHer,1
2572,¿Besos en el cuello? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA. ¿A caso quieres que te viole?,0
2573,"—Profesor, no alcancé a apuntar, ¿puede repetir?
—Sí, ¿en qué parte te perdiste?
—Más o menos en el inicio del semestre.",1
2574,"—¿No te cansas de dormir? 
—Ni que durmiera corriendo.",1
2575,"Típico: pierdo algo, se lo digo a mi madre y por arte de magia aparece.",0
2576,“El colegio no es un lugar para dormir” entonces mi casa no es un lugar para estudiar :),1
2577,"Ya llegue mamá Es muy tarde, ¿Dónde andabas? En la casa de Noe  ¿Cuál Noe?  Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOOO!",1
2578,Cancelo concurso.,0
2579,"- Y tu media naranja? - No, ya no uso medias de ese color. ",1
2580,"-Soñé con vos –Ayyy que tierno, ¿Y cuál fue la mejor parte? -Cuando desperté",1
2581,- ¿Estudiamos o escuchamos música? - ¿Qué música tenes? -Reggaet... -LA  CÉLULA ES LA UNIDAD MORFOLÓGICA Y FUNCIONAL DE TODO SER VIV...,1
2582,"RT @FernandoCelis: ""El éxito consiste en obtener lo que se desea. La felicidad, en disfrutar lo que se obtiene"". ~Ralph Waldo Emerson",0
2583,"-Mi amor, ¿me queda bien este vestido blanco? - ¡UN OSO POLAR! Todos corran por sus vidas",1
2584,"Oye Papá, ¿puedes escribir en la oscuridad? Creo que si, ¿por qué? —Porque necesito que firmes mis calificaciones @PitufoFilosofon",1
2585,"-Te amo Martín -Pero yo me llamo Mauro -Jaja perdón amor... el autocorrector -Estamos hablando en persona, pendeja",1
2586,"A falta de amor, mucha comida.",0
2587,Típico: le das un golpesito a tu amigo/a y el/ella te lo devuelve casi rompiéndote el brazo.,1
2588,"—Me da risa la gente competitiva. 
—Sí, a mi también. 
—Jaja. 
—Jajaja. 
—Jajajaja. 
—Jajajajaja. 
—Jajajajajaja. 
—Jajajajajajaja",1
2589,"El arte de fingir interés preguntando: ""¿en serio?""",0
2590,"Me violenta que me digan ""te iba a decir algo, pero mejor no.",0
2591,"Tu ortografía habla de ti, y creo que te odia.",0
2592,¿Alguna vez se pusieron a pensar que si la tierra fuera un cubo todos seriamos cubanos? JAJAJA,1
2593,"-Papá, ¿Soy fea? -Pregúntaselo a tu novio -¿Qué novio? -Exacto -:(",1
2594,"-Mira, esa tiene cara de tonta -Esa es mi novia -No, la de la izquierda
-Es mi hermana -No, la otra -Es mi mamá -Ok, mátame",1
2595,—Jajajajajajaja. —¿De qué te ríes? —De tí. —¿Por qué? —Por que antes me gustabas. —¿Y ahora? —También :(,1
2596,Llegar al momento máximo de la risa donde no respiras y golpeas cosas,0
2597, I'm Sexy And Know It,0
2598,"RT @EresPensamiento: Renunciar a nuestra libertad es renunciar a nuestra calidad de hombres, y con esto a todos los deberes de la humanidad…",1
2599,"- ¿Cuánto cuesta un café? -$3.00 - ¿Y el azúcar? –Gratis -Bueno, quiero un café y dos kilos de azúcar",1
2600,Ver el examen y pensar en que semáforos vas a limpiar parabrisas.,1
2601,Mi analista me dijo que soy demasiado agresiva con la gente... No estuve de acuerdo y le rompí la silla en la cabeza,1
2602,"Llega un borracho a casa manchado de lapiz labial: -¿Qué es esto? -No me vas a creer, me pelié con un payaso! by @kestlerg ",1
2603,"Mi mamá también dijo: un día me voy a ir de la casa, haber que hacen sin mi :(",0
2604,"– Hola. Cómo te llamas? – Joaquín! – Ay, como la serie! – Cual serie? – Thee Joaquín dead",1
2605,—¿Tu cantas? —En la ducha. —¿Y cuanto hace que no cantas?,1
2606,"Llega un man a una farmacia y dice: -Me da 1000 condones -Uy hermano, mas bien mándeselo plastificar!",1
2607,"Típico: Cuando estas incomodo, agarras el celular y haces como si estuvieras haciendo algo.",0
2608,"-Dame Gasolina - ¿Tanque lleno? - ¡DAME MÁS GASOLINA! -Basta Daddy Yankee, ¿para qué queres tanta? -Para que mi gata prenda los motores.",1
2609,"-Hola, ¿como te llamas? -Leo - ¿Que lees? -No, soy Leo -Yo soy Sagitario",1
2610,"Si nunca te dijeron ""Pensé que eras creída antes de conocerte""; FRACASASTE COMO BONITA.",0
2611,"-Me siento sola -Yo también, sentarse es fácil.",1
2612,Si lloras cuando me voy... ¿qué sientes cuando me vengo? by @Galio3,1
2613,Yo también deje a mi amigo hablando solo cuando el profesor nos miraba.,0
2614,De 15 preguntas en Preguntados me equivoco en 580,0
2615,"Encontrar amigos con tu mismo desorden mental, no tiene precio.",0
2616,"Yo creía en la frase ""Impossible is nothing"" hasta que llegué al nivel 65 del Candy Crush.",1
2617,¿Miedo a perderte? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ Ni que fueras mi celular.,0
2618,Hacer algo sorprendente e irrepetible... cuando nadie te miraba :(,0
2619,"— Mi amor, esta será una noche de mucha acción. — ¿Es enserio? — Si, habrá un maratón de Rambo. Prepara las palomitas, pendeja.",1
2620,—¿Policía? —Sí. —Quería denunciar a las vacaciones por exceso de velocidad.,1
2621,"No prometas cuando estés feliz, no respondas cuando estés enojado y no decidas cuando estés triste.",0
2622,"No te enamores 2 veces de la misma persona, porque la segunda vez solo te enamoraras de los recuerdos.",0
2623,"Si no gritaste ""Ahí viene el profe"", te sentaste y te hiciste el angelito, no tuviste infancia.",1
2624,"-¿Cuál es tu Mayor Adicción? -Tú, ¿Y la tuya? -El Twitter -Pero yo pensé... -¡EL TWITTER DIJE!",1
2625,"—¿Y el novio, mijo? —¿Y los dientes, abuela?",1
2626,"RT @DichoDeLaAbuela: Angelitos al cielo, y a la panza los buñuelos.",0
2627,"Típico: — Hagan Equipos de 4. — Profe, ¿Se Puede de 5?",1
2628,"RT @SantiContreras: URGENTE: Mariela Castro, hija de Raúl Castro, iba bordo del avión desaparecido de Air Algérie: http://t.co/rJjhyvxHnD h…",0
2629,"Morían hasta 100 personas por día en México y Felipe Calderón ni decía nada, mueren 3 personas en Boston y arma un escándalo.",0
2630,"Si caminar fuera saludable, el cartero seria INMORTAL... ",1
2631,Tipico: Levantarse temprano y odiar a todo ser humano que te hable.,1
2632,RT @NewBirdVe: ¡Si eres uno de nuestros primeros 1.000 seguidores participarás para ganar el calzado NewBird que más te guste!!! ¡Danos  ...,0
2633,Un caníbal se comió un tartamudo y lo repitió toda la tarde...  ,1
2634,"Yo también quiero cambiar al mundo, pero no encuentro un pañal tan grande para tanta mierda. ",0
2635,"Abrazar a la persona que quieres y que su perfume quede en tu piel, es lo mejor que existe.",0
2636,@TheLanceHack me funciono la primera y de repente cuando entre a gta se me salio la sesion... ahora me dice error de dns,0
2637,El 99% de los accidente automovilísticos es culpa de los hombres... al prestarle las llaves del coche a las mujeres.,1
2638,"-Hijo, antes de morir te dejaré esto para que comas toda la vida - ¿Dinero? -No, un tenedor -Jajaja ¡desconecten a este viejo!",1
2639,"—Piensa un número del 1 al 9.multiplica por 2
—Súmale 8. Dívidelo en 2
—Quítale el número que pensaste
—La respuesta es 4. RT si es correcto",0
2640,"Tu novia esta embarazada y sus amigas la felicitan tocándole la barriga, pero ninguna te acaricia los huevos y te dice ""Buen trabajo""",1
