,text,median,category
2729,- ¿Nivel de inglés? -Excelenteishion. punctuation punctuation noun adposition noun punctuation punctuation noun punctuation,3,1
2730,-Llama a tu padre - ¡PAPAAAAAAÁ! -Para eso lo llamaba yo... punctuation verb adposition determiner noun punctuation punctuation noun punctuation punctuation adposition pronoun pronoun verb pronoun punctuation,1,1
2731,A N T E S: se rompían cartas y fotos… A H O R A: te eliminan y bloquean en Twitter y Facebook adposition noun punctuation pronoun verb noun conjunction noun punctuation noun punctuation pronoun verb conjunction verb adposition noun conjunction noun,1,0
2732,"""Ser un niño otra vez es lo mejor que nos puede pasar: las rodillas raspadas sanan más rápido que los corazones rotos."" Bob Marley punctuation verb determiner noun determiner noun verb determiner adjective pronoun pronoun verb verb punctuation determiner noun verb verb adverb adjective conjunction determiner noun verb punctuation punctuation noun",0,0
2733,"-Se terminó - ¿QUÉ COSA? ¿LA COMIDA? -No, lo nuestro -Ahhh, no me asustes, pensé que no había más comida punctuation pronoun verb punctuation punctuation noun punctuation punctuation noun punctuation punctuation adverb punctuation pronoun determiner punctuation noun punctuation adverb pronoun verb punctuation verb conjunction adverb verb adverb noun",4,1
2734,Pensar todo el día en dormir y a la hora de dormir pensar en todo el día. verb determiner determiner noun adposition verb conjunction adposition determiner noun adposition verb verb adposition determiner determiner noun punctuation,0,0
2735,—¿Con quien andas? —Con hambre. punctuation punctuation adposition pronoun verb punctuation punctuation noun noun punctuation,1,1
2736,Cosas que he hecho hoy:                                                                                       ...Y Tuitear!!! noun pronoun verb verb adverb punctuation punctuation conjunction noun punctuation punctuation punctuation,0,0
2737,"Los niños, los borrachos y la última conexión de whatsapp siempre dicen la verdad. determiner noun punctuation determiner noun conjunction determiner adjective noun adposition noun adverb verb determiner noun punctuation",1,1
2738,"¿Los mayas de qué país son?
-Obvio que de mayami. punctuation determiner noun adposition determiner noun verb punctuation punctuation adjective conjunction adposition noun punctuation",1,1
2739, Los prisioneros - Tren a el Sur. determiner noun punctuation noun adposition determiner noun punctuation,0,0
2740,Yo también parezco normal hasta que entro en confianza... pronoun adverb verb adjective adposition pronoun verb adposition noun punctuation,0,0
2741,"-Mira mamá, en el cielo hay una helicóptera! -No, Jaimito, un helicóptero -¡Caramba! Qué buena vista tienes mamá...  punctuation verb noun punctuation adposition determiner noun verb determiner noun punctuation punctuation adverb punctuation noun punctuation determiner noun punctuation punctuation interjection punctuation determiner adjective noun verb noun punctuation",3,1
2742,"– ¿Te ama? – Si – ¿Te respeta? – Si – ¿Existe? – Si – ¿Quien es? – Ay mi mejor amigo que lo quiero tanto. *Todas, TODAS las mujeres* punctuation punctuation pronoun verb punctuation punctuation noun punctuation punctuation pronoun verb punctuation punctuation noun punctuation punctuation verb punctuation punctuation noun punctuation punctuation pronoun verb punctuation punctuation noun determiner adjective noun pronoun pronoun verb adverb punctuation punctuation noun punctuation noun determiner noun punctuation",0,0
2743, ,4,0
2744,"Anotar cosas para no olvidarlas, y olvidar donde las anotaste verb noun adposition adverb verb pronoun punctuation conjunction verb pronoun pronoun verb",2,1
2745,"—Mamá, en la escuela dicen que estoy muy ojón. —¡Dios mío! ¡Mike Wasausky sí existe!  —¡Mamá!  —¡JAJAJAJA! Cállate y ordena tu papeleo. punctuation noun punctuation adposition determiner noun verb conjunction verb adverb noun punctuation punctuation punctuation interjection verb punctuation punctuation noun pronoun verb punctuation punctuation punctuation noun punctuation punctuation punctuation noun punctuation verb pronoun conjunction verb determiner noun punctuation",3,1
2746,Ayer en el Centro miré a un árabe sacudiendo una alfombra y le dije: ¿No arranca o qué? jajaja Me miro feo :( adverb adposition determiner noun verb adposition determiner noun verb determiner noun conjunction pronoun verb punctuation punctuation adverb verb conjunction pronoun punctuation verb noun verb adjective punctuation punctuation,5,1
2747,"Realice la sig. operación matemática en voz alta: mitras1 + mitras1= mitras2, mitras2 - mitras2= ??? verb determiner noun noun adjective adposition noun adjective punctuation number number punctuation number punctuation number punctuation number punctuation punctuation punctuation punctuation",1,1
2748,"Introduzca su nueva clave: Pene. Lo sentimos, su clave es demasiado corta... verb determiner adjective noun punctuation noun punctuation pronoun verb punctuation determiner noun verb adverb adjective punctuation",2,1
2749,Típico: Si tus papás salen a comprar les encargas que te traigan algo. noun punctuation conjunction determiner noun verb adposition verb pronoun verb conjunction pronoun verb pronoun punctuation,0,0
2750,RT @dondealfredo: Tanto irlandeses como escoceses se disputan el título de primer productor de whisky en la historia  noun punctuation noun punctuation adverb adjective conjunction noun pronoun verb determiner noun adposition adjective noun adposition noun adposition determiner noun,0,0
2751,"Ojos de Gato, Patas de Rana, que salga de mi mente &amp; aparezca en mi Cama! noun punctuation noun punctuation pronoun verb adposition determiner noun punctuation noun punctuation verb adposition determiner noun punctuation",2,0
2752,"—Mamá tengo hambre —Bueno, cocinate algo —JAJAJA ya se me paso. punctuation noun verb noun punctuation noun punctuation verb pronoun adverb punctuation noun adverb pronoun pronoun verb punctuation",2,1
2753,"No es el 2014, eres tu el que tiene que ser diferente. adverb verb determiner number punctuation verb determiner determiner pronoun verb conjunction verb adjective punctuation",0,0
2754,¿Sabías que tener sexo sin protección es magia? ¡Aparece un bebé y desaparece el papá!  punctuation verb conjunction verb noun adposition noun verb noun punctuation punctuation verb determiner noun conjunction verb determiner noun punctuation,2,1
2755,"RT @SoloDeMujer: No existe dolor tan grande cómo el dolor de parto, ni amor tan puro, cómo el amor de madre. noun punctuation noun punctuation adverb verb noun adverb adjective pronoun determiner noun adposition noun punctuation conjunction noun adverb adjective punctuation pronoun determiner noun adposition noun punctuation",0,0
2756,¿Por qué el lunes está tan lejos del viernes y el viernes está tan cerca del lunes? punctuation adposition pronoun determiner date verb adverb adposition determiner date conjunction determiner date verb adverb adverb adposition determiner date punctuation,0,0
2757,"— Mama... ¿me amas?
— Si hijo...
— ¿Me dejaras ir a la fiesta?
— No hijo...
— ¿Alguna vez has escuchado el dicho ''Si amas algo dejalo ir''? punctuation noun punctuation punctuation pronoun noun punctuation punctuation noun noun punctuation punctuation punctuation pronoun verb verb adposition determiner noun punctuation punctuation noun noun punctuation punctuation punctuation determiner noun verb verb determiner verb punctuation conjunction noun adverb verb pronoun verb punctuation punctuation",2,1
2758,"—¿Qué es eso que traes en tu bolsa? —Un AK-47. —No, al lado del AK-47. —Unos Chettos bolita. —¡No puedes entrar al Cine con comida! punctuation punctuation pronoun verb pronoun pronoun verb adposition determiner noun punctuation punctuation determiner number punctuation punctuation noun punctuation adposition determiner noun adposition determiner number punctuation punctuation noun noun punctuation punctuation punctuation adverb verb verb adposition determiner noun adposition noun punctuation",4,1
2759,"Te amo celular hasta que la ""Batería Baja"" nos separe. pronoun verb adjective adposition conjunction determiner punctuation noun punctuation pronoun verb punctuation",2,1
2760,"Despertarse antes de las diez un sábado, cuenta como madrugar. verb pronoun adposition determiner number determiner date punctuation verb conjunction verb punctuation",0,0
2761,"RT @dondealfredo: Un latinoamericano bebe promedio 5,5 litros de alcohol puro al año. El venezolano bebe 8,9 litros.  noun punctuation noun punctuation determiner adjective verb noun number adposition noun adjective adposition determiner noun punctuation determiner noun verb number punctuation",0,0
2762,- ¿Y el novio? - ¿Y la cintura tía? punctuation punctuation conjunction determiner noun punctuation punctuation punctuation conjunction determiner noun noun punctuation,1,1
2763,"Mirar los ejercicios de matemáticas, tirarse al piso y convulsionar verb determiner noun adposition noun punctuation verb pronoun adposition determiner noun conjunction verb",0,0
2764,Me peino y te enamoras pronoun verb conjunction pronoun verb,0,0
2765,"-Hijo, ¿te estas drogando? -No, esto en la nariz es harina, los ojos rojos es  conjuntivitis y el unicornio de la habitación es de un amigo punctuation noun punctuation punctuation pronoun pronoun verb punctuation punctuation adverb punctuation pronoun adposition determiner noun verb noun punctuation determiner noun adjective verb noun conjunction determiner noun adposition determiner noun verb adposition determiner noun",3,1
2766,"-Amor, te tiraste un pedo? - Jejeje fue un pedito de princesa. - Pero de la Princesa Fiona! pinche puerca!. punctuation noun punctuation pronoun verb determiner noun punctuation punctuation noun verb determiner noun adposition noun punctuation punctuation conjunction adposition determiner noun punctuation noun adjective punctuation punctuation",2,1
